B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,BQA,EVI,NDVI,landcover,slope
0.10863886,298.13473999999997,295.64867999999996,0.09017001,0.08322707,0.09160807,0.037662674,0.012269577,0.0073710040000000004,0.08466491,0.0010537675,20480.0,-0.1593268773376357,-0.41366827,0,1
0.10830228,296.83252000000005,294.63858,0.08791787,0.07247848,0.06724176,0.029369182999999997,0.018655058000000002,0.013316975,0.068754375,0.0011289873,20496.0,-0.14097524659893154,-0.46602854,0,5
0.10816258,296.93137,294.77673,0.086586416,0.07114329,0.065282255,0.037880585,0.020952247,0.013840657,0.0669788,0.00056121696,20496.0,-0.10159486251611004,-0.3248812,0,4
0.114924304,296.99176,295.63992,0.0963602,0.08984111,0.09223484,0.02612818,0.0075181355,0.004394401,0.08874611,0.0010186017,23552.0,-0.18653101068524827,-0.44145158,0,0
0.11543361,297.19113,295.71942,0.09697136,0.09111437,0.09633473,0.027848882999999998,0.008047582,0.0047385413,0.09139449,0.0011713927,23552.0,-0.1863276684830271,-0.45230950000000003,0,0
0.11400756,297.1095,296.0086,0.095265195,0.08951007,0.09113984,0.026948822999999997,0.00802111,0.004897375,0.08884797,0.0010853600999999999,23552.0,-0.1871281971666772,-0.460089,0,0
0.11507709,297.16953,295.78754,0.095545314,0.089408204,0.09139449,0.026048765,0.007703441700000001,0.0041296775,0.08917902,0.0012706664,23552.0,-0.1869542680489683,-0.46920967,0,0
0.11410942,297.52185,296.13034,0.09579996,0.08943367,0.09139449,0.026631156,0.0078622755,0.0050297366,0.08874611,0.0008735814500000001,23552.0,-0.1848959576243089,-0.4599983,0,0
0.11423674,297.66772000000003,295.9463,0.0962838,0.09050321,0.09320252,0.02737238,0.00791522,0.0047385413,0.08994298,0.0010853600999999999,23552.0,-0.1862283860931901,-0.46348149999999994,0,0
0.11433861,298.44925,296.46664,0.09658939,0.09101251,0.09358449,0.027769465,0.009238836,0.0054797665,0.09007029999999999,0.0009794708,23552.0,-0.18335372367564,-0.45344472,0,0
0.113931164,297.13113,295.69672,0.09544345,0.08930635,0.09157275,0.026207598,0.007173995,0.004103205,0.08844053,0.0008735814500000001,23552.0,-0.18855828054899568,-0.45626035,0,0
0.11479698,297.16472999999996,295.7109,0.09613101,0.09019762,0.092158444,0.026419377,0.007729914,0.004632652,0.089255415,0.001244194,23552.0,-0.1831674961099915,-0.42747763,0,0
0.10265972,299.51187000000004,296.86127,0.08105196,0.059929878,0.058495566,0.045572847,0.0052915085,0.0069528464000000005,0.06108234,0.0011484497,20496.0,-0.011665273709593998,-0.08716126,0,6
0.10160129,299.80606,297.26184,0.079128474,0.058714274000000004,0.053767126,0.04610418,0.02636648,0.015704883,0.061085567,0.0009491235,20496.0,-0.021696548727313983,-0.090917125,0,3
0.09951095,301.39594,298.7602,0.07617682,0.04778575,0.038238388,0.033266485,0.021351457,0.014770558,0.044832338,0.0010305694,20512.0,0.008718374649234532,-0.0011248514,0,2
0.10815330000000001,298.6839,296.77547999999996,0.08611807,0.0645953,0.04424821,0.030881561000000002,0.01815673,0.010661798500000002,0.055236395,0.0010673861999999999,20512.0,-0.05751391957700565,-0.19201079,0,4
